Time,Position,Weather Condition,Wind Speed,Temperature
21:17:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,25°C
21:18:00,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,22°C
21:18:30,"('28.7041° N', '77.1025° E')",Clear,10 knots,35°C
21:19:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,30°C
21:19:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,24°C
21:20:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,32°C
21:20:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,20°C
21:21:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,21°C
21:21:30,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,22°C
21:22:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,24°C
21:22:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,20°C
21:23:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,20°C
21:23:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,26°C
21:24:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,21°C
21:24:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,27°C
21:25:00,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,32°C
21:25:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,25°C
21:26:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,32°C
21:26:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,26°C
21:27:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,33°C
21:27:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,27°C
21:28:00,"('40.6413° N', '-73.7781° W')",Fog,15 knots,30°C
21:28:30,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,34°C
21:29:00,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,33°C
21:29:30,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,35°C
21:30:00,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,26°C
21:30:30,"('26.0765° N', '56.2406° E')",Clear,20 knots,33°C
21:31:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,20°C
21:31:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,29°C
21:32:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,34°C
21:32:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,20 knots,35°C
21:33:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,20 knots,29°C
21:33:30,"('40.6413° N', '-73.7781° W')",Fog,15 knots,27°C
21:34:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,30°C
21:34:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,25°C
21:35:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,34°C
21:35:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,30°C
21:36:00,"('26.0765° N', '56.2406° E')",Clear,15 knots,29°C
21:36:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,27°C
21:37:00,"('28.7041° N', '77.1025° E')",Clear,15 knots,32°C
21:37:30,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,29°C
21:38:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,31°C
21:38:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,27°C
21:39:00,"('40.6413° N', '-73.7781° W')",Fog,20 knots,23°C
21:39:30,"('28.7041° N', '77.1025° E')",Fog,10 knots,29°C
21:40:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,25°C
21:40:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,23°C
21:41:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,33°C
21:41:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,25°C
21:42:00,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,34°C
21:42:30,"('25.2532° N', '55.3657° E')",Thunderstorms,15 knots,24°C
21:43:00,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,26°C
21:43:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,31°C
21:44:00,"('25.2532° N', '55.3657° E')",Fog,10 knots,26°C
21:44:30,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,27°C
21:45:00,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,35°C
21:45:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,24°C
21:46:00,"('26.0765° N', '56.2406° E')",Clear,15 knots,31°C
21:46:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,29°C
21:47:00,"('34.0837° N', '74.7973° E')",Fog,20 knots,30°C
21:47:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,27°C
21:48:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,20°C
21:48:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,35°C
21:49:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,34°C
21:49:30,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,21°C
21:50:00,"('40.6413° N', '-73.7781° W')",Clear,20 knots,31°C
21:50:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,32°C
21:51:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,24°C
21:51:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,25°C
21:52:00,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,23°C
21:52:30,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,32°C
21:53:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,31°C
21:53:30,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,31°C
21:54:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,28°C
21:54:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,23°C
21:55:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,24°C
21:55:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,21°C
21:56:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,32°C
21:56:30,"('25.2532° N', '55.3657° E')",Fog,10 knots,32°C
21:57:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,29°C
21:57:30,"('28.7041° N', '77.1025° E')",Fog,10 knots,24°C
21:58:00,"('25.2532° N', '55.3657° E')",Fog,20 knots,33°C
21:58:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,26°C
21:59:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,31°C
21:59:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,22°C
22:00:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,33°C
22:00:30,"('25.2532° N', '55.3657° E')",Fog,15 knots,21°C
22:01:00,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,27°C
22:01:30,"('25.2532° N', '55.3657° E')",Clear,10 knots,26°C
22:02:00,"('26.0765° N', '56.2406° E')",Fog,10 knots,25°C
22:02:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,35°C
22:03:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,26°C
22:03:30,"('26.0765° N', '56.2406° E')",Fog,20 knots,20°C
22:04:00,"('28.7041° N', '77.1025° E')",Fog,15 knots,32°C
22:04:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,25°C
22:05:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,33°C
22:05:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,20 knots,24°C
22:06:00,"('34.0837° N', '74.7973° E')",Fog,15 knots,28°C
22:06:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,30°C
22:07:00,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,28°C
22:07:30,"('26.0765° N', '56.2406° E')",Clear,20 knots,24°C
22:08:00,"('25.2532° N', '55.3657° E')",Fog,20 knots,30°C
22:08:30,"('25.2532° N', '55.3657° E')",Fog,20 knots,26°C
22:09:00,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,25°C
22:09:30,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,24°C
22:10:00,"('34.0837° N', '74.7973° E')",Fog,20 knots,23°C
22:10:30,"('34.0837° N', '74.7973° E')",Thunderstorms,10 knots,35°C
22:11:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,23°C
22:11:30,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,27°C
22:12:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,21°C
22:12:30,"('26.0765° N', '56.2406° E')",Clear,15 knots,24°C
22:13:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,20 knots,34°C
22:13:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,28°C
22:14:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,10 knots,27°C
22:14:30,"('28.7041° N', '77.1025° E')",Clear,10 knots,29°C
22:15:00,"('34.0837° N', '74.7973° E')",Fog,20 knots,34°C
22:15:30,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,29°C
22:16:00,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,31°C
22:16:30,"('34.0837° N', '74.7973° E')",Fog,15 knots,29°C
22:17:00,"('26.0765° N', '56.2406° E')",Clear,10 knots,20°C
22:17:30,"('40.6413° N', '-73.7781° W')",Fog,15 knots,21°C
22:18:00,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,24°C
22:18:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,33°C
22:19:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,28°C
22:19:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,21°C
22:20:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,20°C
22:20:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,30°C
22:21:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,27°C
22:21:30,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,23°C
22:22:00,"('28.7041° N', '77.1025° E')",Fog,15 knots,33°C
22:22:30,"('26.0765° N', '56.2406° E')",Clear,10 knots,32°C
22:23:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,28°C
22:23:30,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,34°C
22:24:00,"('34.0837° N', '74.7973° E')",Fog,15 knots,31°C
22:24:30,"('28.7041° N', '77.1025° E')",Icing Conditions,10 knots,27°C
22:25:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,20°C
22:25:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,23°C
22:26:00,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,28°C
22:26:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,31°C
22:27:00,"('25.2532° N', '55.3657° E')",Fog,10 knots,26°C
22:27:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,25°C
22:28:00,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,30°C
22:28:30,"('28.7041° N', '77.1025° E')",Icing Conditions,10 knots,20°C
22:29:00,"('28.7041° N', '77.1025° E')",Icing Conditions,20 knots,25°C
22:29:30,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,21°C
22:30:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,20°C
22:30:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,20 knots,29°C
22:31:00,"('40.6413° N', '-73.7781° W')",Clear,10 knots,21°C
22:31:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,24°C
22:32:00,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,23°C
22:32:30,"('34.0837° N', '74.7973° E')",Clear,15 knots,26°C
22:33:00,"('25.2532° N', '55.3657° E')",Clear,10 knots,32°C
22:33:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,33°C
22:34:00,"('25.2532° N', '55.3657° E')",Clear,10 knots,30°C
22:34:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,27°C
22:35:00,"('34.0837° N', '74.7973° E')",Fog,15 knots,30°C
22:35:30,"('40.6413° N', '-73.7781° W')",Clear,10 knots,26°C
22:36:00,"('28.7041° N', '77.1025° E')",Fog,20 knots,25°C
22:36:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,26°C
22:37:00,"('40.6413° N', '-73.7781° W')",Clear,10 knots,35°C
22:37:30,"('25.2532° N', '55.3657° E')",Clear,15 knots,33°C
22:38:00,"('26.0765° N', '56.2406° E')",Fog,20 knots,25°C
22:38:30,"('25.2532° N', '55.3657° E')",Icing Conditions,20 knots,35°C
22:39:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,23°C
22:39:30,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,20°C
22:40:00,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,29°C
22:40:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,25°C
22:41:00,"('28.7041° N', '77.1025° E')",Clear,20 knots,31°C
22:41:30,"('25.2532° N', '55.3657° E')",Fog,20 knots,22°C
22:42:00,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,25°C
22:42:30,"('34.0837° N', '74.7973° E')",Fog,15 knots,25°C
22:43:00,"('34.0837° N', '74.7973° E')",Clear,10 knots,32°C
22:43:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,34°C
22:44:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,29°C
22:44:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,21°C
22:45:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,34°C
22:45:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,22°C
22:46:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,32°C
22:46:30,"('28.7041° N', '77.1025° E')",Moderate Turbulence,15 knots,25°C
22:47:00,"('34.0837° N', '74.7973° E')",Fog,15 knots,32°C
22:47:30,"('34.0837° N', '74.7973° E')",Fog,20 knots,21°C
22:48:00,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,30°C
22:48:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,34°C
22:49:00,"('40.6413° N', '-73.7781° W')",Clear,10 knots,20°C
22:49:30,"('34.0837° N', '74.7973° E')",Icing Conditions,10 knots,22°C
22:50:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,35°C
22:50:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,20°C
22:51:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,29°C
22:51:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,25°C
22:52:00,"('34.0837° N', '74.7973° E')",Clear,20 knots,32°C
22:52:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,22°C
22:53:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,29°C
22:53:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,27°C
22:54:00,"('26.0765° N', '56.2406° E')",Fog,10 knots,32°C
22:54:30,"('26.0765° N', '56.2406° E')",Clear,20 knots,22°C
22:55:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,23°C
22:55:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,20°C
22:56:00,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,27°C
22:56:30,"('34.0837° N', '74.7973° E')",Clear,20 knots,35°C
22:57:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,21°C
22:57:30,"('34.0837° N', '74.7973° E')",Clear,10 knots,28°C
22:58:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,26°C
22:58:30,"('26.0765° N', '56.2406° E')",Icing Conditions,10 knots,22°C
22:59:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,25°C
22:59:30,"('28.7041° N', '77.1025° E')",Thunderstorms,10 knots,29°C
23:00:00,"('26.0765° N', '56.2406° E')",Clear,10 knots,23°C
23:00:30,"('28.7041° N', '77.1025° E')",Clear,20 knots,35°C
23:01:00,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,30°C
23:01:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,25°C
23:02:00,"('25.2532° N', '55.3657° E')",Icing Conditions,15 knots,27°C
23:02:30,"('28.7041° N', '77.1025° E')",Fog,10 knots,21°C
23:03:00,"('34.0837° N', '74.7973° E')",Thunderstorms,20 knots,22°C
23:03:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,33°C
23:04:00,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,23°C
23:04:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,15 knots,20°C
23:05:00,"('25.2532° N', '55.3657° E')",Fog,10 knots,27°C
23:05:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,26°C
23:06:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,27°C
23:06:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,23°C
23:07:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,20 knots,26°C
23:07:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,28°C
23:08:00,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,32°C
23:08:30,"('26.0765° N', '56.2406° E')",Clear,15 knots,23°C
23:09:00,"('25.2532° N', '55.3657° E')",Clear,20 knots,20°C
23:09:30,"('34.0837° N', '74.7973° E')",Icing Conditions,20 knots,26°C
23:10:00,"('26.0765° N', '56.2406° E')",Thunderstorms,10 knots,24°C
23:10:30,"('34.0837° N', '74.7973° E')",Fog,15 knots,24°C
23:11:00,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,27°C
23:11:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,35°C
23:12:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,30°C
23:12:30,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,33°C
23:13:00,"('34.0837° N', '74.7973° E')",Fog,20 knots,21°C
23:13:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,30°C
23:14:00,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,27°C
23:14:30,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,21°C
23:15:00,"('26.0765° N', '56.2406° E')",Moderate Turbulence,15 knots,26°C
23:15:30,"('40.6413° N', '-73.7781° W')",Moderate Turbulence,15 knots,24°C
23:16:00,"('34.0837° N', '74.7973° E')",Fog,20 knots,25°C
23:16:30,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,30°C
23:17:00,"('26.0765° N', '56.2406° E')",Clear,15 knots,28°C
23:17:30,"('40.6413° N', '-73.7781° W')",Clear,10 knots,30°C
23:18:00,"('40.6413° N', '-73.7781° W')",Clear,15 knots,35°C
23:18:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,10 knots,27°C
23:19:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,25°C
23:19:30,"('26.0765° N', '56.2406° E')",Icing Conditions,15 knots,34°C
23:20:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,24°C
23:20:30,"('25.2532° N', '55.3657° E')",Moderate Turbulence,20 knots,29°C
23:21:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,10 knots,26°C
23:21:30,"('26.0765° N', '56.2406° E')",Moderate Turbulence,20 knots,27°C
23:22:00,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,30°C
23:22:30,"('28.7041° N', '77.1025° E')",Fog,20 knots,33°C
23:23:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,23°C
23:23:30,"('26.0765° N', '56.2406° E')",Fog,15 knots,26°C
23:24:00,"('26.0765° N', '56.2406° E')",Thunderstorms,15 knots,28°C
23:24:30,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,33°C
23:25:00,"('25.2532° N', '55.3657° E')",Moderate Turbulence,10 knots,25°C
23:25:30,"('26.0765° N', '56.2406° E')",Clear,20 knots,32°C
23:26:00,"('28.7041° N', '77.1025° E')",Clear,10 knots,30°C
23:26:30,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,27°C
23:27:00,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,24°C
23:27:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,34°C
23:28:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,10 knots,32°C
23:28:30,"('26.0765° N', '56.2406° E')",Thunderstorms,20 knots,28°C
23:29:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,23°C
23:29:30,"('25.2532° N', '55.3657° E')",Icing Conditions,10 knots,26°C
23:30:00,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,25°C
23:30:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,10 knots,22°C
23:31:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,10 knots,35°C
23:31:30,"('40.6413° N', '-73.7781° W')",Thunderstorms,20 knots,23°C
23:32:00,"('28.7041° N', '77.1025° E')",Fog,15 knots,23°C
23:32:30,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,25°C
23:33:00,"('40.6413° N', '-73.7781° W')",Thunderstorms,15 knots,26°C
23:33:30,"('26.0765° N', '56.2406° E')",Fog,10 knots,26°C
23:34:00,"('26.0765° N', '56.2406° E')",Clear,20 knots,24°C
23:34:30,"('25.2532° N', '55.3657° E')",Fog,15 knots,32°C
23:35:00,"('40.6413° N', '-73.7781° W')",Icing Conditions,15 knots,33°C
23:35:30,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,33°C
23:36:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,27°C
23:36:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,21°C
23:37:00,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,34°C
23:37:30,"('28.7041° N', '77.1025° E')",Fog,15 knots,22°C
23:38:00,"('28.7041° N', '77.1025° E')",Moderate Turbulence,20 knots,21°C
23:38:30,"('25.2532° N', '55.3657° E')",Thunderstorms,20 knots,24°C
23:39:00,"('25.2532° N', '55.3657° E')",Fog,20 knots,23°C
23:39:30,"('34.0837° N', '74.7973° E')",Moderate Turbulence,20 knots,33°C
23:40:00,"('34.0837° N', '74.7973° E')",Icing Conditions,10 knots,35°C
23:40:30,"('25.2532° N', '55.3657° E')",Thunderstorms,10 knots,27°C
23:41:00,"('28.7041° N', '77.1025° E')",Icing Conditions,15 knots,21°C
23:41:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,21°C
23:42:00,"('34.0837° N', '74.7973° E')",Moderate Turbulence,15 knots,25°C
23:42:30,"('26.0765° N', '56.2406° E')",Clear,15 knots,31°C
23:43:00,"('26.0765° N', '56.2406° E')",Clear,15 knots,30°C
23:43:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,20°C
23:44:00,"('25.2532° N', '55.3657° E')",Fog,15 knots,27°C
23:44:30,"('40.6413° N', '-73.7781° W')",Clear,20 knots,28°C
23:45:00,"('28.7041° N', '77.1025° E')",Fog,20 knots,23°C
23:45:30,"('26.0765° N', '56.2406° E')",Icing Conditions,20 knots,22°C
23:46:00,"('34.0837° N', '74.7973° E')",Icing Conditions,15 knots,24°C
23:46:30,"('26.0765° N', '56.2406° E')",Fog,10 knots,26°C
23:47:00,"('28.7041° N', '77.1025° E')",Fog,10 knots,26°C
23:47:30,"('26.0765° N', '56.2406° E')",Clear,10 knots,22°C
23:48:00,"('28.7041° N', '77.1025° E')",Thunderstorms,15 knots,30°C
