Time,Call Sign,Runway,Status,Taxiway Congestion,Expected Delays (minutes),Gate Assignment
21:10:30,UAE201,27R,Under Maintenance,High,13,Gate assigned at terminal 3
21:11:00,UAE201,09R,Open,High,42,Gate assigned at terminal 3
21:11:30,UAE201,13L,Under Maintenance,Moderate,48,Gate assigned at terminal 3
21:12:00,UAE201,09L,Under Maintenance,Moderate,55,Gate assigned at terminal 3
21:12:30,UAE201,27R,Open,Low,32,Gate assigned at terminal 3
21:13:00,UAE201,18R,Under Maintenance,High,0,Gate assigned at terminal 3
21:13:30,UAE201,13L,Open,Moderate,47,Gate assigned at terminal 3
21:14:00,UAE201,09R,Closed,Low,47,Gate assigned at terminal 3
21:14:30,UAE201,27L,Open,Low,34,Gate assigned at terminal 3
21:15:00,UAE201,27R,Closed,Moderate,9,Gate assigned at terminal 3
21:15:30,UAE201,13R,Closed,Moderate,41,Gate assigned at terminal 3
21:16:00,UAE201,13L,Closed,High,3,Gate assigned at terminal 3
21:16:30,UAE201,13R,Under Maintenance,Low,23,Gate assigned at terminal 3
21:17:00,UAE201,27R,Open,Moderate,2,Gate assigned at terminal 3
21:17:30,UAE201,09L,Open,Moderate,35,Gate assigned at terminal 3
21:18:00,UAE201,27R,Open,High,44,Gate assigned at terminal 3
21:18:30,UAE201,13R,Closed,High,3,Gate assigned at terminal 3
21:19:00,UAE201,27R,Open,High,40,Gate assigned at terminal 3
21:19:30,UAE201,18R,Open,High,21,Gate assigned at terminal 3
21:20:00,UAE201,13L,Under Maintenance,Low,33,Gate assigned at terminal 3
21:20:30,UAE201,13L,Under Maintenance,Low,29,Gate assigned at terminal 3
21:21:00,UAE201,27R,Closed,High,22,Gate assigned at terminal 3
21:21:30,UAE201,09R,Open,Moderate,48,Gate assigned at terminal 3
21:22:00,UAE201,18L,Open,Low,59,Gate assigned at terminal 3
21:22:30,UAE201,09L,Closed,High,41,Gate assigned at terminal 3
21:23:00,UAE201,18R,Open,Moderate,33,Gate assigned at terminal 3
21:23:30,UAE201,13L,Under Maintenance,Low,52,Gate assigned at terminal 3
21:24:00,UAE201,18R,Open,Low,45,Gate assigned at terminal 3
21:24:30,UAE201,09R,Under Maintenance,High,18,Gate assigned at terminal 3
21:25:00,UAE201,27R,Closed,Low,2,Gate assigned at terminal 3
21:25:30,UAE201,13L,Under Maintenance,Moderate,52,Gate assigned at terminal 3
21:26:00,UAE201,18R,Open,Moderate,4,Gate assigned at terminal 3
21:26:30,UAE201,09L,Open,High,58,Gate assigned at terminal 3
21:27:00,UAE201,18L,Under Maintenance,High,37,Gate assigned at terminal 3
21:27:30,UAE201,27R,Closed,Moderate,9,Gate assigned at terminal 3
21:28:00,UAE201,27R,Open,Low,38,Gate assigned at terminal 3
21:28:30,UAE201,27L,Closed,High,28,Gate assigned at terminal 3
21:29:00,UAE201,13R,Open,High,31,Gate assigned at terminal 3
21:29:30,UAE201,09R,Closed,Low,45,Gate assigned at terminal 3
21:30:00,UAE201,18L,Closed,High,24,Gate assigned at terminal 3
21:30:30,UAE201,18L,Under Maintenance,Moderate,50,Gate assigned at terminal 3
21:31:00,UAE201,13R,Open,High,54,Gate assigned at terminal 3
21:31:30,UAE201,13R,Under Maintenance,High,50,Gate assigned at terminal 3
21:32:00,UAE201,18R,Under Maintenance,Moderate,47,Gate assigned at terminal 3
21:32:30,UAE201,13R,Closed,Low,39,Gate assigned at terminal 3
21:33:00,UAE201,13L,Under Maintenance,Low,5,Gate assigned at terminal 3
21:33:30,UAE201,18R,Closed,Moderate,16,Gate assigned at terminal 3
21:34:00,UAE201,09R,Open,Moderate,3,Gate assigned at terminal 3
21:34:30,UAE201,09R,Open,High,0,Gate assigned at terminal 3
21:35:00,UAE201,13L,Open,High,20,Gate assigned at terminal 3
21:35:30,UAE201,18R,Under Maintenance,Moderate,31,Gate assigned at terminal 3
21:36:00,UAE201,09R,Under Maintenance,Moderate,0,Gate assigned at terminal 3
21:36:30,UAE201,09R,Under Maintenance,Moderate,49,Gate assigned at terminal 3
21:37:00,UAE201,13R,Open,Low,38,Gate assigned at terminal 3
21:37:30,UAE201,13R,Under Maintenance,High,9,Gate assigned at terminal 3
21:38:00,UAE201,27R,Closed,High,17,Gate assigned at terminal 3
21:38:30,UAE201,09R,Open,Low,25,Gate assigned at terminal 3
21:39:00,UAE201,27L,Closed,Moderate,57,Gate assigned at terminal 3
21:39:30,UAE201,27L,Closed,High,29,Gate assigned at terminal 3
21:40:00,UAE201,18L,Closed,High,16,Gate assigned at terminal 3
21:40:30,UAE201,27R,Closed,High,5,Gate assigned at terminal 3
21:41:00,UAE201,13R,Under Maintenance,Low,17,Gate assigned at terminal 3
21:41:30,UAE201,09R,Open,Low,12,Gate assigned at terminal 3
21:42:00,UAE201,27L,Under Maintenance,High,54,Gate assigned at terminal 3
21:42:30,UAE201,09L,Under Maintenance,Moderate,4,Gate assigned at terminal 3
21:43:00,UAE201,13R,Open,High,38,Gate assigned at terminal 3
21:43:30,UAE201,18R,Open,Low,59,Gate assigned at terminal 3
21:44:00,UAE201,09L,Closed,Low,29,Gate assigned at terminal 3
21:44:30,UAE201,13L,Under Maintenance,Low,28,Gate assigned at terminal 3
21:45:00,UAE201,18R,Under Maintenance,Low,39,Gate assigned at terminal 3
21:45:30,UAE201,27R,Open,High,49,Gate assigned at terminal 3
21:46:00,UAE201,27R,Closed,Moderate,8,Gate assigned at terminal 3
21:46:30,UAE201,13L,Open,High,58,Gate assigned at terminal 3
21:47:00,UAE201,13R,Closed,Moderate,18,Gate assigned at terminal 3
21:47:30,UAE201,27R,Closed,High,23,Gate assigned at terminal 3
21:48:00,UAE201,13R,Open,Moderate,40,Gate assigned at terminal 3
21:48:30,UAE201,13R,Closed,High,28,Gate assigned at terminal 3
21:49:00,UAE201,13R,Closed,Low,43,Gate assigned at terminal 3
21:49:30,UAE201,18L,Open,High,12,Gate assigned at terminal 3
21:50:00,UAE201,27R,Open,High,17,Gate assigned at terminal 3
21:50:30,UAE201,09L,Open,Low,6,Gate assigned at terminal 3
21:51:00,UAE201,18R,Under Maintenance,Moderate,7,Gate assigned at terminal 3
21:51:30,UAE201,13L,Open,High,13,Gate assigned at terminal 3
21:52:00,UAE201,18L,Under Maintenance,Low,44,Gate assigned at terminal 3
21:52:30,UAE201,13R,Open,Moderate,31,Gate assigned at terminal 3
21:53:00,UAE201,18R,Under Maintenance,Moderate,25,Gate assigned at terminal 3
21:53:30,UAE201,18L,Closed,High,57,Gate assigned at terminal 3
21:54:00,UAE201,13R,Under Maintenance,High,50,Gate assigned at terminal 3
21:54:30,UAE201,27R,Open,Low,0,Gate assigned at terminal 3
21:55:00,UAE201,27L,Under Maintenance,Low,11,Gate assigned at terminal 3
21:55:30,UAE201,18R,Open,Moderate,58,Gate assigned at terminal 3
21:56:00,UAE201,27R,Open,Low,16,Gate assigned at terminal 3
21:56:30,UAE201,09L,Open,Moderate,10,Gate assigned at terminal 3
21:57:00,UAE201,09L,Closed,High,12,Gate assigned at terminal 3
21:57:30,UAE201,09L,Under Maintenance,High,28,Gate assigned at terminal 3
21:58:00,UAE201,09L,Under Maintenance,High,58,Gate assigned at terminal 3
21:58:30,UAE201,18R,Open,Low,5,Gate assigned at terminal 3
21:59:00,UAE201,09L,Open,Moderate,29,Gate assigned at terminal 3
21:59:30,UAE201,18R,Closed,Low,42,Gate assigned at terminal 3
22:00:00,UAE201,09R,Under Maintenance,Low,27,Gate assigned at terminal 3
22:00:30,UAE201,09R,Open,Moderate,37,Gate assigned at terminal 3
22:01:00,UAE201,27L,Closed,Low,49,Gate assigned at terminal 3
22:01:30,UAE201,27L,Closed,Moderate,9,Gate assigned at terminal 3
22:02:00,UAE201,27R,Closed,Moderate,9,Gate assigned at terminal 3
22:02:30,UAE201,09R,Open,Moderate,22,Gate assigned at terminal 3
22:03:00,UAE201,18R,Under Maintenance,Low,43,Gate assigned at terminal 3
22:03:30,UAE201,13R,Under Maintenance,Low,26,Gate assigned at terminal 3
22:04:00,UAE201,18L,Closed,Low,13,Gate assigned at terminal 3
22:04:30,UAE201,13R,Closed,High,19,Gate assigned at terminal 3
22:05:00,UAE201,09R,Under Maintenance,High,22,Gate assigned at terminal 3
22:05:30,UAE201,13L,Open,Low,31,Gate assigned at terminal 3
22:06:00,UAE201,27L,Under Maintenance,Moderate,27,Gate assigned at terminal 3
22:06:30,UAE201,09R,Open,Moderate,42,Gate assigned at terminal 3
22:07:00,UAE201,09R,Under Maintenance,High,28,Gate assigned at terminal 3
22:07:30,UAE201,18R,Closed,Low,6,Gate assigned at terminal 3
22:08:00,UAE201,27L,Open,High,41,Gate assigned at terminal 3
22:08:30,UAE201,09L,Closed,Moderate,57,Gate assigned at terminal 3
22:09:00,UAE201,09R,Open,High,37,Gate assigned at terminal 3
22:09:30,UAE201,09L,Under Maintenance,High,47,Gate assigned at terminal 3
22:10:00,UAE201,13L,Open,Moderate,55,Gate assigned at terminal 3
22:10:30,UAE201,13L,Closed,Moderate,17,Gate assigned at terminal 3
22:11:00,UAE201,13L,Closed,Moderate,22,Gate assigned at terminal 3
22:11:30,UAE201,13R,Closed,High,11,Gate assigned at terminal 3
22:12:00,UAE201,27R,Open,High,13,Gate assigned at terminal 3
22:12:30,UAE201,18R,Under Maintenance,Moderate,40,Gate assigned at terminal 3
22:13:00,UAE201,13R,Closed,High,26,Gate assigned at terminal 3
22:13:30,UAE201,13L,Closed,Moderate,48,Gate assigned at terminal 3
22:14:00,UAE201,27R,Closed,High,17,Gate assigned at terminal 3
22:14:30,UAE201,13R,Open,Moderate,26,Gate assigned at terminal 3
22:15:00,UAE201,18L,Closed,Moderate,41,Gate assigned at terminal 3
22:15:30,UAE201,13R,Closed,Moderate,44,Gate assigned at terminal 3
22:16:00,UAE201,13R,Closed,Low,55,Gate assigned at terminal 3
22:16:30,UAE201,13L,Open,Moderate,21,Gate assigned at terminal 3
22:17:00,UAE201,13L,Under Maintenance,Low,32,Gate assigned at terminal 3
22:17:30,UAE201,27R,Closed,High,23,Gate assigned at terminal 3
22:18:00,UAE201,27L,Closed,Moderate,54,Gate assigned at terminal 3
22:18:30,UAE201,18L,Under Maintenance,Low,30,Gate assigned at terminal 3
22:19:00,UAE201,13L,Closed,Low,14,Gate assigned at terminal 3
22:19:30,UAE201,18L,Under Maintenance,Low,22,Gate assigned at terminal 3
22:20:00,UAE201,18L,Under Maintenance,Low,23,Gate assigned at terminal 3
22:20:30,UAE201,18L,Open,Moderate,42,Gate assigned at terminal 3
22:21:00,UAE201,18R,Open,Low,4,Gate assigned at terminal 3
22:21:30,UAE201,18L,Under Maintenance,High,11,Gate assigned at terminal 3
22:22:00,UAE201,09R,Closed,Low,16,Gate assigned at terminal 3
22:22:30,UAE201,09L,Open,High,23,Gate assigned at terminal 3
22:23:00,UAE201,27L,Open,Moderate,16,Gate assigned at terminal 3
22:23:30,UAE201,13L,Under Maintenance,Moderate,34,Gate assigned at terminal 3
22:24:00,UAE201,09L,Open,High,57,Gate assigned at terminal 3
22:24:30,UAE201,13L,Under Maintenance,Moderate,34,Gate assigned at terminal 3
22:25:00,UAE201,13R,Closed,Low,53,Gate assigned at terminal 3
22:25:30,UAE201,27L,Under Maintenance,Low,13,Gate assigned at terminal 3
22:26:00,UAE201,09R,Open,Low,31,Gate assigned at terminal 3
22:26:30,UAE201,13L,Open,Low,41,Gate assigned at terminal 3
22:27:00,UAE201,13R,Open,High,53,Gate assigned at terminal 3
22:27:30,UAE201,27R,Under Maintenance,High,33,Gate assigned at terminal 3
22:28:00,UAE201,09R,Under Maintenance,Low,21,Gate assigned at terminal 3
22:28:30,UAE201,27R,Under Maintenance,High,4,Gate assigned at terminal 3
22:29:00,UAE201,18L,Closed,Moderate,8,Gate assigned at terminal 3
22:29:30,UAE201,09L,Open,Low,50,Gate assigned at terminal 3
22:30:00,UAE201,27R,Open,High,60,Gate assigned at terminal 3
22:30:30,UAE201,09R,Under Maintenance,Moderate,16,Gate assigned at terminal 3
22:31:00,UAE201,18R,Under Maintenance,Moderate,37,Gate assigned at terminal 3
22:31:30,UAE201,27R,Open,Low,42,Gate assigned at terminal 3
22:32:00,UAE201,18R,Open,High,8,Gate assigned at terminal 3
22:32:30,UAE201,18R,Open,Moderate,19,Gate assigned at terminal 3
22:33:00,UAE201,09R,Under Maintenance,Moderate,18,Gate assigned at terminal 3
22:33:30,UAE201,27R,Under Maintenance,Low,3,Gate assigned at terminal 3
22:34:00,UAE201,18R,Open,Moderate,37,Gate assigned at terminal 3
22:34:30,UAE201,09R,Closed,Moderate,12,Gate assigned at terminal 3
22:35:00,UAE201,27L,Closed,Low,51,Gate assigned at terminal 3
22:35:30,UAE201,27L,Under Maintenance,Moderate,40,Gate assigned at terminal 3
22:36:00,UAE201,09R,Under Maintenance,High,45,Gate assigned at terminal 3
22:36:30,UAE201,09R,Closed,Moderate,19,Gate assigned at terminal 3
22:37:00,UAE201,18L,Under Maintenance,Moderate,3,Gate assigned at terminal 3
22:37:30,UAE201,18R,Closed,Low,45,Gate assigned at terminal 3
22:38:00,UAE201,13R,Under Maintenance,Low,48,Gate assigned at terminal 3
22:38:30,UAE201,09R,Open,Low,21,Gate assigned at terminal 3
22:39:00,UAE201,09L,Closed,Low,42,Gate assigned at terminal 3
22:39:30,UAE201,27L,Under Maintenance,Moderate,15,Gate assigned at terminal 3
22:40:00,UAE201,09L,Open,Moderate,28,Gate assigned at terminal 3
22:40:30,UAE201,18L,Open,High,21,Gate assigned at terminal 3
22:41:00,UAE201,27L,Under Maintenance,Low,4,Gate assigned at terminal 3
22:41:30,UAE201,27L,Open,Moderate,28,Gate assigned at terminal 3
22:42:00,UAE201,13R,Closed,High,18,Gate assigned at terminal 3
22:42:30,UAE201,13R,Open,High,14,Gate assigned at terminal 3
22:43:00,UAE201,18R,Under Maintenance,Moderate,3,Gate assigned at terminal 3
22:43:30,UAE201,27R,Closed,Moderate,55,Gate assigned at terminal 3
22:44:00,UAE201,13R,Open,High,58,Gate assigned at terminal 3
22:44:30,UAE201,13L,Closed,Low,43,Gate assigned at terminal 3
22:45:00,UAE201,09R,Under Maintenance,Moderate,3,Gate assigned at terminal 3
22:45:30,UAE201,13R,Closed,High,37,Gate assigned at terminal 3
22:46:00,UAE201,18R,Open,Low,15,Gate assigned at terminal 3
22:46:30,UAE201,27R,Under Maintenance,Low,22,Gate assigned at terminal 3
22:47:00,UAE201,18L,Closed,Low,41,Gate assigned at terminal 3
22:47:30,UAE201,27R,Closed,Moderate,29,Gate assigned at terminal 3
22:48:00,UAE201,09L,Under Maintenance,Low,48,Gate assigned at terminal 3
22:48:30,UAE201,13R,Under Maintenance,High,7,Gate assigned at terminal 3
22:49:00,UAE201,09R,Under Maintenance,Moderate,60,Gate assigned at terminal 3
22:49:30,UAE201,27L,Under Maintenance,High,14,Gate assigned at terminal 3
22:50:00,UAE201,18L,Under Maintenance,Moderate,14,Gate assigned at terminal 3
22:50:30,UAE201,27L,Under Maintenance,Moderate,39,Gate assigned at terminal 3
22:51:00,UAE201,09L,Under Maintenance,Moderate,36,Gate assigned at terminal 3
22:51:30,UAE201,13L,Closed,Moderate,5,Gate assigned at terminal 3
22:52:00,UAE201,27L,Under Maintenance,Low,13,Gate assigned at terminal 3
22:52:30,UAE201,27R,Closed,High,42,Gate assigned at terminal 3
22:53:00,UAE201,09R,Closed,Low,53,Gate assigned at terminal 3
22:53:30,UAE201,09R,Open,Low,48,Gate assigned at terminal 3
22:54:00,UAE201,27R,Under Maintenance,High,1,Gate assigned at terminal 3
22:54:30,UAE201,13R,Under Maintenance,Moderate,30,Gate assigned at terminal 3
22:55:00,UAE201,27L,Closed,Moderate,37,Gate assigned at terminal 3
22:55:30,UAE201,18R,Open,High,55,Gate assigned at terminal 3
22:56:00,UAE201,09L,Open,Moderate,55,Gate assigned at terminal 3
22:56:30,UAE201,13L,Under Maintenance,Low,2,Gate assigned at terminal 3
22:57:00,UAE201,09L,Under Maintenance,Low,35,Gate assigned at terminal 3
22:57:30,UAE201,09L,Under Maintenance,Moderate,14,Gate assigned at terminal 3
22:58:00,UAE201,13R,Under Maintenance,Low,56,Gate assigned at terminal 3
22:58:30,UAE201,09L,Open,Moderate,7,Gate assigned at terminal 3
22:59:00,UAE201,13L,Under Maintenance,High,4,Gate assigned at terminal 3
22:59:30,UAE201,09R,Open,High,51,Gate assigned at terminal 3
23:00:00,UAE201,18L,Closed,High,12,Gate assigned at terminal 3
23:00:30,UAE201,18L,Open,Low,54,Gate assigned at terminal 3
23:01:00,UAE201,09R,Under Maintenance,Low,17,Gate assigned at terminal 3
23:01:30,UAE201,18L,Closed,Low,7,Gate assigned at terminal 3
23:02:00,UAE201,13L,Under Maintenance,High,11,Gate assigned at terminal 3
23:02:30,UAE201,18L,Closed,Moderate,30,Gate assigned at terminal 3
23:03:00,UAE201,27R,Under Maintenance,Low,44,Gate assigned at terminal 3
23:03:30,UAE201,09L,Under Maintenance,High,26,Gate assigned at terminal 3
23:04:00,UAE201,27R,Open,Low,47,Gate assigned at terminal 3
23:04:30,UAE201,27R,Closed,High,31,Gate assigned at terminal 3
23:05:00,UAE201,13L,Closed,High,52,Gate assigned at terminal 3
23:05:30,UAE201,27R,Under Maintenance,Moderate,55,Gate assigned at terminal 3
23:06:00,UAE201,13L,Closed,Low,12,Gate assigned at terminal 3
23:06:30,UAE201,18L,Under Maintenance,Moderate,12,Gate assigned at terminal 3
23:07:00,UAE201,09L,Closed,Moderate,56,Gate assigned at terminal 3
23:07:30,UAE201,18L,Under Maintenance,Moderate,4,Gate assigned at terminal 3
23:08:00,UAE201,13L,Open,Moderate,2,Gate assigned at terminal 3
23:08:30,UAE201,18R,Closed,Moderate,6,Gate assigned at terminal 3
23:09:00,UAE201,27L,Closed,Low,2,Gate assigned at terminal 3
23:09:30,UAE201,13L,Closed,Moderate,52,Gate assigned at terminal 3
23:10:00,UAE201,13L,Closed,High,21,Gate assigned at terminal 3
23:10:30,UAE201,27L,Open,High,37,Gate assigned at terminal 3
23:11:00,UAE201,27R,Closed,Moderate,11,Gate assigned at terminal 3
23:11:30,UAE201,13R,Open,Low,29,Gate assigned at terminal 3
23:12:00,UAE201,13L,Under Maintenance,High,51,Gate assigned at terminal 3
23:12:30,UAE201,27R,Closed,Low,36,Gate assigned at terminal 3
23:13:00,UAE201,13R,Closed,Moderate,4,Gate assigned at terminal 3
23:13:30,UAE201,09L,Open,High,39,Gate assigned at terminal 3
23:14:00,UAE201,13R,Closed,High,25,Gate assigned at terminal 3
23:14:30,UAE201,13L,Under Maintenance,High,5,Gate assigned at terminal 3
23:15:00,UAE201,18R,Under Maintenance,Moderate,27,Gate assigned at terminal 3
23:15:30,UAE201,27R,Open,High,4,Gate assigned at terminal 3
23:16:00,UAE201,13L,Open,Moderate,44,Gate assigned at terminal 3
23:16:30,UAE201,27R,Open,Low,23,Gate assigned at terminal 3
23:17:00,UAE201,13R,Open,Low,4,Gate assigned at terminal 3
23:17:30,UAE201,13L,Open,High,60,Gate assigned at terminal 3
23:18:00,UAE201,27L,Under Maintenance,High,26,Gate assigned at terminal 3
23:18:30,UAE201,27L,Under Maintenance,Low,8,Gate assigned at terminal 3
23:19:00,UAE201,13L,Under Maintenance,Moderate,32,Gate assigned at terminal 3
23:19:30,UAE201,27L,Open,Low,18,Gate assigned at terminal 3
23:20:00,UAE201,09R,Closed,High,13,Gate assigned at terminal 3
23:20:30,UAE201,13L,Open,High,57,Gate assigned at terminal 3
23:21:00,UAE201,13R,Open,High,17,Gate assigned at terminal 3
23:21:30,UAE201,27L,Closed,Low,41,Gate assigned at terminal 3
23:22:00,UAE201,27L,Open,High,9,Gate assigned at terminal 3
23:22:30,UAE201,18R,Under Maintenance,Low,33,Gate assigned at terminal 3
23:23:00,UAE201,18L,Open,Low,34,Gate assigned at terminal 3
23:23:30,UAE201,13R,Open,Low,38,Gate assigned at terminal 3
23:24:00,UAE201,18L,Under Maintenance,Moderate,51,Gate assigned at terminal 3
23:24:30,UAE201,13R,Closed,Moderate,44,Gate assigned at terminal 3
23:25:00,UAE201,13R,Under Maintenance,Moderate,40,Gate assigned at terminal 3
23:25:30,UAE201,18R,Open,Low,36,Gate assigned at terminal 3
23:26:00,UAE201,09R,Under Maintenance,Moderate,27,Gate assigned at terminal 3
23:26:30,UAE201,18R,Closed,High,20,Gate assigned at terminal 3
23:27:00,UAE201,13R,Closed,Low,13,Gate assigned at terminal 3
23:27:30,UAE201,13R,Closed,Moderate,16,Gate assigned at terminal 3
23:28:00,UAE201,27L,Under Maintenance,High,4,Gate assigned at terminal 3
23:28:30,UAE201,27L,Under Maintenance,Moderate,54,Gate assigned at terminal 3
23:29:00,UAE201,13R,Closed,Low,27,Gate assigned at terminal 3
23:29:30,UAE201,18L,Open,High,15,Gate assigned at terminal 3
23:30:00,UAE201,27L,Under Maintenance,Low,57,Gate assigned at terminal 3
23:30:30,UAE201,13R,Under Maintenance,High,1,Gate assigned at terminal 3
23:31:00,UAE201,18R,Closed,Low,5,Gate assigned at terminal 3
23:31:30,UAE201,09L,Open,Moderate,33,Gate assigned at terminal 3
23:32:00,UAE201,13R,Under Maintenance,Low,27,Gate assigned at terminal 3
23:32:30,UAE201,09R,Under Maintenance,Moderate,50,Gate assigned at terminal 3
23:33:00,UAE201,13R,Open,Low,0,Gate assigned at terminal 3
23:33:30,UAE201,09R,Under Maintenance,Low,25,Gate assigned at terminal 3
23:34:00,UAE201,13R,Open,Moderate,30,Gate assigned at terminal 3
23:34:30,UAE201,27L,Closed,High,26,Gate assigned at terminal 3
23:35:00,UAE201,13L,Closed,Low,30,Gate assigned at terminal 3
23:35:30,UAE201,27R,Under Maintenance,High,50,Gate assigned at terminal 3
23:36:00,UAE201,27R,Open,Moderate,60,Gate assigned at terminal 3
23:36:30,UAE201,13R,Under Maintenance,Low,2,Gate assigned at terminal 3
23:37:00,UAE201,09L,Under Maintenance,Low,33,Gate assigned at terminal 3
23:37:30,UAE201,27R,Closed,Moderate,8,Gate assigned at terminal 3
23:38:00,UAE201,27R,Closed,Moderate,52,Gate assigned at terminal 3
23:38:30,UAE201,27R,Closed,Low,53,Gate assigned at terminal 3
23:39:00,UAE201,27R,Under Maintenance,High,40,Gate assigned at terminal 3
23:39:30,UAE201,27L,Open,Low,10,Gate assigned at terminal 3
