Time,Call Sign,Total Weight (kg),Cargo Type,Weight Distribution,Fuel Adjustment Needed
21:24:30,UAE201,247626,Hazardous,Balanced,No adjustment needed
21:25:00,UAE201,54627,Hazardous,Imbalanced,Fuel adjustment required
21:25:30,UAE201,198020,Normal,Balanced,No adjustment needed
21:26:00,UAE201,244953,Hazardous,Balanced,Fuel adjustment required
21:26:30,UAE201,65836,Normal,Imbalanced,Fuel adjustment required
21:27:00,UAE201,194722,Normal,Imbalanced,No adjustment needed
21:27:30,UAE201,134861,Normal,Balanced,No adjustment needed
21:28:00,UAE201,53356,Hazardous,Balanced,Fuel adjustment required
21:28:30,UAE201,83298,Normal,Balanced,No adjustment needed
21:29:00,UAE201,76726,Hazardous,Balanced,No adjustment needed
21:29:30,UAE201,146877,Normal,Imbalanced,No adjustment needed
21:30:00,UAE201,205563,Normal,Imbalanced,Fuel adjustment required
21:30:30,UAE201,248846,Hazardous,Imbalanced,Fuel adjustment required
21:31:00,UAE201,110124,Hazardous,Imbalanced,No adjustment needed
21:31:30,UAE201,158783,Hazardous,Balanced,Fuel adjustment required
21:32:00,UAE201,126139,Hazardous,Imbalanced,Fuel adjustment required
21:32:30,UAE201,145270,Normal,Imbalanced,No adjustment needed
21:33:00,UAE201,172772,Normal,Imbalanced,Fuel adjustment required
21:33:30,UAE201,186279,Hazardous,Imbalanced,Fuel adjustment required
21:34:00,UAE201,138460,Normal,Balanced,Fuel adjustment required
21:34:30,UAE201,51611,Normal,Balanced,Fuel adjustment required
21:35:00,UAE201,87750,Normal,Imbalanced,No adjustment needed
21:35:30,UAE201,96782,Hazardous,Balanced,Fuel adjustment required
21:36:00,UAE201,98902,Normal,Balanced,No adjustment needed
21:36:30,UAE201,229518,Hazardous,Balanced,Fuel adjustment required
21:37:00,UAE201,183618,Hazardous,Imbalanced,Fuel adjustment required
21:37:30,UAE201,193092,Normal,Imbalanced,Fuel adjustment required
21:38:00,UAE201,246037,Hazardous,Imbalanced,Fuel adjustment required
21:38:30,UAE201,179663,Normal,Balanced,No adjustment needed
21:39:00,UAE201,147283,Normal,Balanced,No adjustment needed
21:39:30,UAE201,121121,Normal,Balanced,No adjustment needed
21:40:00,UAE201,186707,Hazardous,Imbalanced,No adjustment needed
21:40:30,UAE201,59705,Hazardous,Balanced,Fuel adjustment required
21:41:00,UAE201,104777,Normal,Balanced,No adjustment needed
21:41:30,UAE201,134034,Normal,Balanced,Fuel adjustment required
21:42:00,UAE201,184337,Hazardous,Balanced,Fuel adjustment required
21:42:30,UAE201,81469,Normal,Imbalanced,Fuel adjustment required
21:43:00,UAE201,164136,Hazardous,Balanced,Fuel adjustment required
21:43:30,UAE201,223248,Normal,Imbalanced,Fuel adjustment required
21:44:00,UAE201,159585,Normal,Balanced,Fuel adjustment required
21:44:30,UAE201,74822,Normal,Imbalanced,Fuel adjustment required
21:45:00,UAE201,239289,Hazardous,Balanced,No adjustment needed
21:45:30,UAE201,145797,Hazardous,Imbalanced,Fuel adjustment required
21:46:00,UAE201,59612,Hazardous,Imbalanced,No adjustment needed
21:46:30,UAE201,66653,Hazardous,Balanced,Fuel adjustment required
21:47:00,UAE201,175131,Hazardous,Balanced,No adjustment needed
21:47:30,UAE201,113506,Hazardous,Imbalanced,No adjustment needed
21:48:00,UAE201,161028,Hazardous,Imbalanced,Fuel adjustment required
21:48:30,UAE201,122062,Hazardous,Balanced,Fuel adjustment required
21:49:00,UAE201,240811,Normal,Balanced,Fuel adjustment required
21:49:30,UAE201,151303,Hazardous,Balanced,Fuel adjustment required
21:50:00,UAE201,176639,Normal,Balanced,Fuel adjustment required
21:50:30,UAE201,159600,Hazardous,Balanced,Fuel adjustment required
21:51:00,UAE201,187239,Normal,Balanced,Fuel adjustment required
21:51:30,UAE201,134426,Normal,Imbalanced,Fuel adjustment required
21:52:00,UAE201,58772,Hazardous,Balanced,Fuel adjustment required
21:52:30,UAE201,103804,Normal,Balanced,No adjustment needed
21:53:00,UAE201,62767,Normal,Imbalanced,No adjustment needed
21:53:30,UAE201,54715,Hazardous,Balanced,No adjustment needed
21:54:00,UAE201,189879,Hazardous,Balanced,No adjustment needed
21:54:30,UAE201,190264,Hazardous,Imbalanced,Fuel adjustment required
21:55:00,UAE201,223110,Hazardous,Imbalanced,No adjustment needed
21:55:30,UAE201,64752,Normal,Imbalanced,Fuel adjustment required
21:56:00,UAE201,249670,Normal,Imbalanced,Fuel adjustment required
21:56:30,UAE201,115846,Hazardous,Balanced,Fuel adjustment required
21:57:00,UAE201,208642,Normal,Imbalanced,Fuel adjustment required
21:57:30,UAE201,84840,Normal,Imbalanced,No adjustment needed
21:58:00,UAE201,223248,Hazardous,Imbalanced,Fuel adjustment required
21:58:30,UAE201,50677,Hazardous,Balanced,Fuel adjustment required
21:59:00,UAE201,66574,Normal,Balanced,No adjustment needed
21:59:30,UAE201,208971,Hazardous,Balanced,No adjustment needed
22:00:00,UAE201,77902,Normal,Balanced,No adjustment needed
22:00:30,UAE201,80187,Normal,Imbalanced,Fuel adjustment required
22:01:00,UAE201,202267,Hazardous,Balanced,No adjustment needed
22:01:30,UAE201,219626,Normal,Imbalanced,Fuel adjustment required
22:02:00,UAE201,198391,Hazardous,Imbalanced,No adjustment needed
22:02:30,UAE201,126147,Hazardous,Imbalanced,No adjustment needed
22:03:00,UAE201,103563,Hazardous,Balanced,No adjustment needed
22:03:30,UAE201,113594,Hazardous,Imbalanced,Fuel adjustment required
22:04:00,UAE201,235863,Normal,Balanced,No adjustment needed
22:04:30,UAE201,219924,Hazardous,Balanced,No adjustment needed
22:05:00,UAE201,55853,Hazardous,Imbalanced,No adjustment needed
22:05:30,UAE201,70045,Hazardous,Imbalanced,Fuel adjustment required
22:06:00,UAE201,158535,Normal,Imbalanced,No adjustment needed
22:06:30,UAE201,170357,Normal,Imbalanced,No adjustment needed
22:07:00,UAE201,179878,Normal,Balanced,Fuel adjustment required
22:07:30,UAE201,182030,Hazardous,Imbalanced,No adjustment needed
22:08:00,UAE201,173926,Normal,Imbalanced,No adjustment needed
22:08:30,UAE201,196163,Normal,Imbalanced,Fuel adjustment required
22:09:00,UAE201,119741,Hazardous,Imbalanced,Fuel adjustment required
22:09:30,UAE201,66469,Hazardous,Balanced,No adjustment needed
22:10:00,UAE201,99375,Normal,Balanced,Fuel adjustment required
22:10:30,UAE201,204069,Hazardous,Balanced,No adjustment needed
22:11:00,UAE201,115604,Hazardous,Balanced,No adjustment needed
22:11:30,UAE201,229732,Normal,Balanced,No adjustment needed
22:12:00,UAE201,144749,Normal,Imbalanced,Fuel adjustment required
22:12:30,UAE201,191214,Hazardous,Balanced,Fuel adjustment required
22:13:00,UAE201,235684,Normal,Balanced,Fuel adjustment required
22:13:30,UAE201,225428,Normal,Balanced,No adjustment needed
22:14:00,UAE201,83316,Hazardous,Balanced,Fuel adjustment required
22:14:30,UAE201,232471,Hazardous,Imbalanced,Fuel adjustment required
22:15:00,UAE201,89656,Hazardous,Imbalanced,No adjustment needed
22:15:30,UAE201,112053,Normal,Imbalanced,No adjustment needed
22:16:00,UAE201,166505,Hazardous,Imbalanced,Fuel adjustment required
22:16:30,UAE201,50754,Normal,Imbalanced,Fuel adjustment required
22:17:00,UAE201,97682,Hazardous,Imbalanced,Fuel adjustment required
22:17:30,UAE201,77966,Hazardous,Imbalanced,Fuel adjustment required
22:18:00,UAE201,175195,Hazardous,Balanced,No adjustment needed
22:18:30,UAE201,228194,Normal,Balanced,Fuel adjustment required
22:19:00,UAE201,160407,Normal,Balanced,No adjustment needed
22:19:30,UAE201,196518,Normal,Imbalanced,No adjustment needed
22:20:00,UAE201,163230,Hazardous,Imbalanced,No adjustment needed
22:20:30,UAE201,233785,Normal,Balanced,No adjustment needed
22:21:00,UAE201,227396,Normal,Imbalanced,No adjustment needed
22:21:30,UAE201,62280,Hazardous,Balanced,Fuel adjustment required
22:22:00,UAE201,120660,Hazardous,Imbalanced,Fuel adjustment required
22:22:30,UAE201,151229,Normal,Imbalanced,No adjustment needed
22:23:00,UAE201,87731,Normal,Imbalanced,No adjustment needed
22:23:30,UAE201,109048,Hazardous,Balanced,Fuel adjustment required
22:24:00,UAE201,203587,Normal,Balanced,Fuel adjustment required
22:24:30,UAE201,201956,Hazardous,Imbalanced,Fuel adjustment required
22:25:00,UAE201,184297,Hazardous,Balanced,Fuel adjustment required
22:25:30,UAE201,204523,Normal,Balanced,Fuel adjustment required
22:26:00,UAE201,66323,Normal,Imbalanced,No adjustment needed
22:26:30,UAE201,104144,Hazardous,Imbalanced,No adjustment needed
22:27:00,UAE201,179782,Hazardous,Balanced,Fuel adjustment required
22:27:30,UAE201,181478,Normal,Balanced,No adjustment needed
22:28:00,UAE201,210759,Normal,Imbalanced,Fuel adjustment required
22:28:30,UAE201,209133,Normal,Imbalanced,No adjustment needed
22:29:00,UAE201,132205,Normal,Imbalanced,No adjustment needed
22:29:30,UAE201,218067,Hazardous,Balanced,Fuel adjustment required
22:30:00,UAE201,247393,Hazardous,Imbalanced,No adjustment needed
22:30:30,UAE201,180260,Hazardous,Balanced,No adjustment needed
22:31:00,UAE201,176109,Normal,Balanced,Fuel adjustment required
22:31:30,UAE201,177374,Normal,Balanced,Fuel adjustment required
22:32:00,UAE201,133296,Normal,Balanced,Fuel adjustment required
22:32:30,UAE201,121356,Hazardous,Balanced,No adjustment needed
22:33:00,UAE201,185003,Hazardous,Balanced,Fuel adjustment required
22:33:30,UAE201,183896,Hazardous,Imbalanced,Fuel adjustment required
22:34:00,UAE201,214429,Normal,Balanced,No adjustment needed
22:34:30,UAE201,207256,Normal,Balanced,Fuel adjustment required
22:35:00,UAE201,215679,Normal,Balanced,Fuel adjustment required
22:35:30,UAE201,76686,Hazardous,Balanced,Fuel adjustment required
22:36:00,UAE201,209618,Hazardous,Imbalanced,Fuel adjustment required
22:36:30,UAE201,166338,Hazardous,Imbalanced,Fuel adjustment required
22:37:00,UAE201,220073,Normal,Imbalanced,No adjustment needed
22:37:30,UAE201,97807,Normal,Balanced,No adjustment needed
22:38:00,UAE201,170977,Hazardous,Imbalanced,No adjustment needed
22:38:30,UAE201,110496,Normal,Balanced,Fuel adjustment required
22:39:00,UAE201,183212,Normal,Balanced,Fuel adjustment required
22:39:30,UAE201,111255,Normal,Imbalanced,Fuel adjustment required
22:40:00,UAE201,249684,Normal,Balanced,No adjustment needed
22:40:30,UAE201,123019,Hazardous,Balanced,Fuel adjustment required
22:41:00,UAE201,211440,Hazardous,Balanced,Fuel adjustment required
22:41:30,UAE201,153893,Normal,Balanced,Fuel adjustment required
22:42:00,UAE201,87114,Normal,Imbalanced,Fuel adjustment required
22:42:30,UAE201,223403,Normal,Imbalanced,Fuel adjustment required
22:43:00,UAE201,84959,Hazardous,Balanced,No adjustment needed
22:43:30,UAE201,66622,Hazardous,Imbalanced,No adjustment needed
22:44:00,UAE201,103797,Hazardous,Imbalanced,No adjustment needed
22:44:30,UAE201,114596,Hazardous,Imbalanced,No adjustment needed
22:45:00,UAE201,214890,Normal,Balanced,Fuel adjustment required
22:45:30,UAE201,215755,Normal,Balanced,No adjustment needed
22:46:00,UAE201,95655,Normal,Imbalanced,No adjustment needed
22:46:30,UAE201,102613,Normal,Imbalanced,No adjustment needed
22:47:00,UAE201,83515,Hazardous,Balanced,No adjustment needed
22:47:30,UAE201,154122,Hazardous,Imbalanced,No adjustment needed
22:48:00,UAE201,105759,Normal,Imbalanced,No adjustment needed
22:48:30,UAE201,85429,Normal,Balanced,Fuel adjustment required
22:49:00,UAE201,133737,Normal,Balanced,No adjustment needed
22:49:30,UAE201,199763,Normal,Imbalanced,Fuel adjustment required
22:50:00,UAE201,85557,Hazardous,Imbalanced,Fuel adjustment required
22:50:30,UAE201,96857,Normal,Imbalanced,No adjustment needed
22:51:00,UAE201,71613,Hazardous,Balanced,Fuel adjustment required
22:51:30,UAE201,231379,Normal,Imbalanced,Fuel adjustment required
22:52:00,UAE201,162233,Hazardous,Imbalanced,Fuel adjustment required
22:52:30,UAE201,144090,Normal,Imbalanced,No adjustment needed
22:53:00,UAE201,118278,Hazardous,Imbalanced,Fuel adjustment required
22:53:30,UAE201,126656,Hazardous,Imbalanced,No adjustment needed
22:54:00,UAE201,62629,Hazardous,Imbalanced,Fuel adjustment required
22:54:30,UAE201,192941,Normal,Imbalanced,Fuel adjustment required
22:55:00,UAE201,194970,Hazardous,Balanced,No adjustment needed
22:55:30,UAE201,58873,Hazardous,Imbalanced,Fuel adjustment required
22:56:00,UAE201,149328,Hazardous,Balanced,No adjustment needed
22:56:30,UAE201,150555,Normal,Balanced,No adjustment needed
22:57:00,UAE201,135201,Hazardous,Balanced,Fuel adjustment required
22:57:30,UAE201,127566,Normal,Balanced,No adjustment needed
22:58:00,UAE201,97501,Normal,Balanced,No adjustment needed
22:58:30,UAE201,66824,Normal,Imbalanced,Fuel adjustment required
22:59:00,UAE201,77728,Hazardous,Imbalanced,Fuel adjustment required
22:59:30,UAE201,109414,Normal,Balanced,Fuel adjustment required
23:00:00,UAE201,201322,Hazardous,Balanced,Fuel adjustment required
23:00:30,UAE201,147250,Normal,Balanced,No adjustment needed
23:01:00,UAE201,111541,Hazardous,Imbalanced,Fuel adjustment required
23:01:30,UAE201,65517,Hazardous,Imbalanced,No adjustment needed
23:02:00,UAE201,176851,Hazardous,Imbalanced,Fuel adjustment required
23:02:30,UAE201,107976,Hazardous,Imbalanced,Fuel adjustment required
23:03:00,UAE201,213101,Normal,Imbalanced,Fuel adjustment required
23:03:30,UAE201,174641,Hazardous,Imbalanced,Fuel adjustment required
23:04:00,UAE201,95877,Normal,Imbalanced,Fuel adjustment required
23:04:30,UAE201,203298,Hazardous,Balanced,Fuel adjustment required
23:05:00,UAE201,143767,Hazardous,Imbalanced,Fuel adjustment required
23:05:30,UAE201,85142,Normal,Balanced,Fuel adjustment required
23:06:00,UAE201,54178,Hazardous,Balanced,No adjustment needed
23:06:30,UAE201,150018,Normal,Imbalanced,No adjustment needed
23:07:00,UAE201,194317,Normal,Imbalanced,No adjustment needed
23:07:30,UAE201,66152,Hazardous,Imbalanced,Fuel adjustment required
23:08:00,UAE201,146027,Hazardous,Balanced,Fuel adjustment required
23:08:30,UAE201,118448,Hazardous,Imbalanced,No adjustment needed
23:09:00,UAE201,91931,Normal,Balanced,Fuel adjustment required
23:09:30,UAE201,185499,Normal,Imbalanced,No adjustment needed
23:10:00,UAE201,174897,Normal,Balanced,Fuel adjustment required
23:10:30,UAE201,132518,Hazardous,Balanced,Fuel adjustment required
23:11:00,UAE201,189446,Hazardous,Balanced,No adjustment needed
23:11:30,UAE201,115886,Hazardous,Imbalanced,No adjustment needed
23:12:00,UAE201,157657,Normal,Balanced,No adjustment needed
23:12:30,UAE201,218049,Normal,Balanced,Fuel adjustment required
23:13:00,UAE201,77010,Hazardous,Balanced,No adjustment needed
23:13:30,UAE201,104953,Hazardous,Imbalanced,Fuel adjustment required
23:14:00,UAE201,201579,Hazardous,Imbalanced,Fuel adjustment required
23:14:30,UAE201,168207,Normal,Imbalanced,No adjustment needed
23:15:00,UAE201,62259,Normal,Balanced,Fuel adjustment required
23:15:30,UAE201,199801,Normal,Imbalanced,Fuel adjustment required
23:16:00,UAE201,168837,Normal,Imbalanced,No adjustment needed
23:16:30,UAE201,55729,Normal,Imbalanced,Fuel adjustment required
23:17:00,UAE201,154602,Normal,Imbalanced,Fuel adjustment required
23:17:30,UAE201,104271,Hazardous,Balanced,Fuel adjustment required
23:18:00,UAE201,180983,Normal,Balanced,No adjustment needed
23:18:30,UAE201,213569,Normal,Balanced,Fuel adjustment required
23:19:00,UAE201,176668,Hazardous,Imbalanced,No adjustment needed
23:19:30,UAE201,168940,Hazardous,Balanced,No adjustment needed
23:20:00,UAE201,181406,Normal,Balanced,No adjustment needed
23:20:30,UAE201,123759,Hazardous,Imbalanced,No adjustment needed
23:21:00,UAE201,101209,Hazardous,Imbalanced,No adjustment needed
23:21:30,UAE201,176863,Normal,Imbalanced,No adjustment needed
23:22:00,UAE201,77375,Hazardous,Balanced,Fuel adjustment required
23:22:30,UAE201,129297,Normal,Imbalanced,No adjustment needed
23:23:00,UAE201,88238,Hazardous,Balanced,Fuel adjustment required
23:23:30,UAE201,87940,Hazardous,Balanced,Fuel adjustment required
23:24:00,UAE201,83855,Hazardous,Balanced,Fuel adjustment required
23:24:30,UAE201,237798,Hazardous,Imbalanced,Fuel adjustment required
23:25:00,UAE201,62810,Normal,Imbalanced,No adjustment needed
23:25:30,UAE201,83957,Normal,Balanced,Fuel adjustment required
23:26:00,UAE201,225916,Hazardous,Balanced,No adjustment needed
23:26:30,UAE201,137558,Normal,Balanced,Fuel adjustment required
23:27:00,UAE201,61021,Normal,Balanced,Fuel adjustment required
23:27:30,UAE201,125381,Normal,Imbalanced,No adjustment needed
23:28:00,UAE201,84474,Normal,Balanced,Fuel adjustment required
23:28:30,UAE201,192244,Hazardous,Balanced,Fuel adjustment required
23:29:00,UAE201,92816,Hazardous,Balanced,Fuel adjustment required
23:29:30,UAE201,107597,Normal,Balanced,Fuel adjustment required
23:30:00,UAE201,189473,Hazardous,Balanced,Fuel adjustment required
23:30:30,UAE201,74855,Normal,Balanced,No adjustment needed
23:31:00,UAE201,167936,Hazardous,Imbalanced,No adjustment needed
23:31:30,UAE201,72976,Normal,Imbalanced,Fuel adjustment required
23:32:00,UAE201,69549,Normal,Imbalanced,No adjustment needed
23:32:30,UAE201,222560,Normal,Imbalanced,Fuel adjustment required
23:33:00,UAE201,225003,Hazardous,Imbalanced,No adjustment needed
23:33:30,UAE201,75340,Normal,Balanced,No adjustment needed
23:34:00,UAE201,105996,Normal,Balanced,No adjustment needed
23:34:30,UAE201,113924,Hazardous,Balanced,Fuel adjustment required
23:35:00,UAE201,229569,Normal,Imbalanced,No adjustment needed
23:35:30,UAE201,128961,Hazardous,Balanced,No adjustment needed
23:36:00,UAE201,190182,Normal,Balanced,Fuel adjustment required
23:36:30,UAE201,191270,Normal,Imbalanced,No adjustment needed
23:37:00,UAE201,104787,Hazardous,Balanced,No adjustment needed
23:37:30,UAE201,80852,Hazardous,Balanced,No adjustment needed
23:38:00,UAE201,89177,Normal,Balanced,Fuel adjustment required
23:38:30,UAE201,135596,Hazardous,Imbalanced,Fuel adjustment required
23:39:00,UAE201,230130,Normal,Balanced,No adjustment needed
23:39:30,UAE201,218271,Hazardous,Balanced,Fuel adjustment required
23:40:00,UAE201,81471,Normal,Balanced,No adjustment needed
23:40:30,UAE201,50372,Hazardous,Balanced,No adjustment needed
23:41:00,UAE201,63222,Normal,Balanced,No adjustment needed
23:41:30,UAE201,164682,Normal,Balanced,Fuel adjustment required
23:42:00,UAE201,158276,Normal,Balanced,No adjustment needed
23:42:30,UAE201,113820,Hazardous,Balanced,Fuel adjustment required
23:43:00,UAE201,109257,Hazardous,Balanced,Fuel adjustment required
23:43:30,UAE201,108968,Normal,Balanced,No adjustment needed
23:44:00,UAE201,235008,Hazardous,Imbalanced,Fuel adjustment required
23:44:30,UAE201,138256,Normal,Imbalanced,Fuel adjustment required
23:45:00,UAE201,132288,Hazardous,Balanced,No adjustment needed
23:45:30,UAE201,92841,Hazardous,Imbalanced,No adjustment needed
23:46:00,UAE201,122706,Hazardous,Balanced,No adjustment needed
23:46:30,UAE201,146812,Hazardous,Imbalanced,No adjustment needed
23:47:00,UAE201,235948,Normal,Imbalanced,Fuel adjustment required
23:47:30,UAE201,76487,Hazardous,Imbalanced,No adjustment needed
23:48:00,UAE201,57821,Hazardous,Balanced,No adjustment needed
23:48:30,UAE201,219856,Hazardous,Balanced,Fuel adjustment required
23:49:00,UAE201,195488,Hazardous,Balanced,No adjustment needed
23:49:30,UAE201,170456,Normal,Imbalanced,No adjustment needed
